BL,BZ,CSDK,DD,DLYK,DTJ,GL,GT,HQL,JFDQ,JM,JTMDQ,LC,LHS,NW,PZ,STSS,WZ,XD,YA,YG,ZHDQ,ZJK,ZSGMT
13970656.763659175,13894623.505971454,13867518.837532578,14285982.792882591,14048193.034425551,14770137.144531248,13690966.92531693,14658470.412559625,13967688.60546241,15571229.239263805,14857862.775295662,15951916.976445395,16956148.68635752,15140530.450251892,12957957.120396717,13815848.47195078,14795505.391691394,13405737.959155656,13071397.19145651,15382724.14137133,16259287.547341688,16029004.3090699,16013765.85855474,14836165.47736558
13970656.763659175,13894623.505971454,13867518.837532578,14285982.792882591,14048193.034425551,14770137.144531248,13690966.92531693,14658470.412559625,13967688.60546241,15571229.239263805,14857862.775295662,15951916.976445395,16956148.68635752,15140530.450251892,12957957.120396717,13815848.47195078,14795505.391691394,13405737.959155656,13071397.19145651,15382724.14137133,16259287.547341688,16029004.3090699,16013765.85855474,14836165.47736558
14012027.122132473,13938406.890377708,13909241.937880103,14329830.398211015,14093599.174616344,14815984.42550223,13732090.197836908,14705221.342011133,14012741.870335316,15614389.5,14904613.057325887,15994533.444191648,16991897.636519503,15186583.851700256,12996025.918968312,13859887.500000002,14841513.277554046,13449867.946284538,13113987.816006174,15419660.752745451,16302480.261486951,16073548.480213748,16053777.038813,14880933.602467723
5659959.697325133,5931775.054574473,5859479.8903912045,5941757.6700601345,5991327.436281627,6211804.884338378,5829185.931020144,6212480.674061011,5978274.272005139,6388723.209326332,6269187.222527924,6500956.459983939,6370133.036287012,6300992.65471505,5464807.147363234,5898542.537662867,6192948.661403136,5804053.493939849,5680317.757687853,6156085.747623076,6478440.174491609,6541460.32984005,6232643.414236713,6189252.851139892
9792812.307254598,10628896.129211573,10235968.073824694,9847476.106977753,10405008.103795107,10453437.736049104,10448593.46232375,10648714.18312798,10671108.764906706,10527118.92732421,10711972.76281209,10527145.486349035,9473486.269172562,10288935.017553527,9796690.321657188,10470939.676167212,10149034.294510383,10674071.89643041,10570986.780815748,9854908.930615922,10276304.975719333,10830589.148902368,9958803.074149488,10566404.285422456
15418400.013960013,16748781.807893973,16309668.561975094,15437679.684363864,16369109.230194943,16489406.645926338,16536552.968725152,16739601.561009543,16753631.978231478,16677032.419537518,16820042.256570302,16745259.214801928,15591556.465550885,16235911.163570534,15785367.389274146,16457231.005609848,16001656.237388723,16747010.844774328,16679366.651055064,16216840.723420218,16238798.065835318,16998223.372905836,15594680.174199147,16557325.258702401
16076049.358364489,17515062.97038547,17073544.33034077,16181060.30728113,17154065.35711323,17297658.26813616,17304551.115936562,17546541.55246423,17529425.813412655,17466335.015573386,17628338.14060447,17544547.906316917,16384660.02946531,17046028.9779597,16559677.176900584,17226278.304741226,16801657.760915644,17508807.694868717,17435685.168296445,17081496.881694116,17005298.43881919,17799406.67504333,16271650.398659045,17338247.579669885
16076049.358364489,17515062.97038547,17073544.33034077,16181060.30728113,17154065.35711323,17297658.26813616,17304551.115936562,17546541.55246423,17529425.813412655,17466335.015573386,17628338.14060447,17544547.906316917,16384660.02946531,17046028.9779597,16559677.176900584,17226278.304741226,16801657.760915644,17508807.694868717,17435685.168296445,17081496.881694116,17005298.43881919,17799406.67504333,16271650.398659045,17338247.579669885
16115551.945331309,17553959.70298087,17108404.6368858,16220947.731375802,17194001.574450437,17335866.994489394,17341988.18231454,17588539.91275835,17570329.804826934,17502129.336479474,17670880.451379765,17578559.563972164,16418462.072557757,17084268.390585646,16592778.166083846,17264751.357220415,16841851.528083935,17548932.79165952,17474216.825913534,17115370.817492206,17039711.885478884,17838817.491695553,16305066.235684128,17379198.356103938
6031754.0791979255,6803778.21190771,6636729.728810696,5961179.075471925,6473469.0719618425,6466793.044494628,6644616.150524558,6633594.44577206,6742669.489952339,6801235.248466257,6699069.254989322,6827339.711840874,6111876.7998431865,6286261.664062501,6304236.69139946,6564376.618982991,6214025.842862441,6736724.983975459,6758343.689108335,6282276.2861366505,6191173.462542933,6929188.934764948,5670797.479536561,6688107.433373508
8340918.373092584,10121448.72990096,10162043.157375228,8239411.865621688,8968496.157922026,8696266.25714983,8899582.341209572,9431089.461844198,9764524.356375068,10792995.994808871,9715855.370154401,11018396.140926125,7530141.193960318,8445841.90388854,9624357.710205268,8880115.034744844,8585887.058870284,9335797.59885018,9615132.476968605,7314211.974313178,7972889.890264085,10943942.605033219,7293813.672851997,10102019.824889686
13839159.120845925,16326329.423244972,16350347.908533644,14002186.766794281,14979548.665284116,14646038.37862723,14379746.490376966,15758748.679252783,15955836.680840997,17422404.9624823,16158029.664586069,17774142.34047109,12605786.5427259,14433311.227329977,15538663.379988538,14602038.437024977,14690860.913628655,15173631.969452549,15440613.588008232,12379827.093278924,13427069.656598462,17688721.96107741,12445459.357325546,16514829.788118973
14492074.554508677,17117035.525390815,17135715.095665604,14661016.318934798,15702622.876814604,15345742.949497765,15029535.848123506,16518346.406200323,16729024.80908599,18258715.137328926,16936114.52496715,18622691.42987152,13152510.136732332,15121516.420025194,16256683.177137662,15299551.831342746,15391007.130139887,15902616.871803671,16175729.105506944,12864430.76030076,14044311.618329346,18533917.5011554,13035976.058604414,17309745.774146102
14492074.554508677,17117035.525390815,17135715.095665604,14661016.318934798,15702622.876814604,15345742.949497765,15029535.848123506,16518346.406200323,16729024.80908599,18258715.137328926,16936114.52496715,18622691.42987152,13152510.136732332,15121516.420025194,16256683.177137662,15299551.831342746,15391007.130139887,15902616.871803671,16175729.105506944,12864430.76030076,14044311.618329346,18533917.5011554,13035976.058604414,17309745.774146102
