Epoch 41, time 2.19, MAELoss_train 43.546, MAELoss_val 50.795,LR 0.001000
Epoch 42, time 2.30, MAELoss_train 43.501, MAELoss_val 50.948,LR 0.001000
Epoch 43, time 2.23, MAELoss_train 43.369, MAELoss_val 50.383,LR 0.001000
Epoch 44, time 2.25, MAELoss_train 43.293, MAELoss_val 50.866,LR 0.001000
Epoch 45, time 2.37, MAELoss_train 43.180, MAELoss_val 50.667,LR 0.001000
Epoch 46, time 2.19, MAELoss_train 43.078, MAELoss_val 50.589,LR 0.001000
Epoch 47, time 2.14, MAELoss_train 42.990, MAELoss_val 50.621,LR 0.001000
Epoch 48, time 2.23, MAELoss_train 43.005, MAELoss_val 50.748,LR 0.001000
Epoch 49, time 2.31, MAELoss_train 42.810, MAELoss_val 50.528,LR 0.001000
Epoch 50, time 2.25, MAELoss_train 42.636, MAELoss_val 50.622,LR 0.001000
Epoch 51, time 2.40, MAELoss_train 42.596, MAELoss_val 50.056,LR 0.001000
Epoch 52, time 2.43, MAELoss_train 42.411, MAELoss_val 50.206,LR 0.001000
Epoch 53, time 2.54, MAELoss_train 42.430, MAELoss_val 50.616,LR 0.001000
Epoch 54, time 2.42, MAELoss_train 42.273, MAELoss_val 49.889,LR 0.001000
Epoch 55, time 2.16, MAELoss_train 42.169, MAELoss_val 50.371,LR 0.001000
Epoch 56, time 2.19, MAELoss_train 42.051, MAELoss_val 50.172,LR 0.001000
Epoch 57, time 2.25, MAELoss_train 41.927, MAELoss_val 50.815,LR 0.001000
Epoch 58, time 2.23, MAELoss_train 41.840, MAELoss_val 49.906,LR 0.001000
Epoch 59, time 2.25, MAELoss_train 41.737, MAELoss_val 50.087,LR 0.001000
Epoch 60, time 2.28, MAELoss_train 41.548, MAELoss_val 50.615,LR 0.001000
Epoch 61, time 2.41, MAELoss_train 41.611, MAELoss_val 50.076,LR 0.001000
Epoch 62, time 2.47, MAELoss_train 41.479, MAELoss_val 50.327,LR 0.001000
Epoch 63, time 2.41, MAELoss_train 41.561, MAELoss_val 50.633,LR 0.001000
