BL,BZ,CSDK,DD,DLYK,DTJ,DTMDQ,GL,GT,HQL,JFDQ,JM,LC,LHS,NW,PZ,STSS,WZ,XD,YA,YG,ZHDQ,ZJK,ZSGMT
2.31,1.923333333,2.083333333,2.22175,3.554333333,4.007222222,2.245,2.194,4.400277778,2.616138889,1.87,2.4675,2.601027778,3.942,3.185,3.858611111,2.28,2.801166667,2.09,2.096,5.404,2.106666667,1.671194445,2.72
2.192,1.933333333,2.076,2.267972222,3.765416667,4.1075,2.363333333,2.1475,3.986875,2.698777778,1.906666667,2.513888889,2.602805556,4.092,3.231666667,4.209166667,2.308333333,2.889416667,2.065,2.08,5.484,2.056666667,1.900027778,2.686666667
2.211666667,1.903333333,2.14,2.329194445,3.561666667,4.695,2.35,2.226666667,4.07,2.728333333,1.903333333,2.73,2.483333333,4.27,3.34,5.072,2.351666667,2.99,2.083333333,2.078333333,5.618333333,2.103333333,1.861666667,2.698333333
2.226666667,1.93,2.048,2.405944445,3.476666667,4.296666667,2.508333333,2.226666667,4.293333333,2.835,2.01,3.06,2.438333333,5.321666667,3.335,5.3,2.358333333,3.006666667,2.126666667,2.063333333,5.59,2.21,1.816666667,2.768333333
2.198333333,1.978333333,2.014,2.434194445,3.546666667,4.11,2.593333333,2.233333333,5.113333333,2.791666667,2.036666667,3.075,2.568333333,5.253333333,3.4,5.554,2.338333333,2.995,2.13,2.066666667,5.626,2.301666667,1.818333333,2.708333333
2.17,2.0,2.151666667,2.477388889,3.655,4.091666667,2.586666667,2.178333333,4.97,2.745,2.036666667,2.826666667,2.765,4.776666667,3.33,5.691666667,2.435,2.99,2.085041667,2.08,5.626666667,2.331666667,1.88,2.753333333
2.226666667,2.071666667,2.111666667,2.494444445,3.796666667,3.821666667,2.535,2.188333333,4.846666667,2.881666667,2.093333333,2.935,2.661666667,4.468333333,3.361666667,5.698333333,2.566666667,2.91505,2.073333333,2.163333333,5.57,2.378333333,1.935,2.736666667
2.214,2.058333333,2.103333333,2.380222222,3.536,4.058,2.538333333,2.228333333,4.594,2.808,2.27725,2.574,2.718,4.758,3.328333333,5.89,2.598333333,2.905,2.085,2.164,5.418,2.386666667,1.9,2.801666667
2.16,2.051666667,2.143333333,2.264305556,3.551555556,3.687222222,2.571666667,2.153333333,4.138055556,2.636888889,2.27,2.524444445,2.802,4.92,3.255,5.831944444,2.588333333,2.865361111,2.063333333,2.124,5.306,2.305,1.828222222,2.94
2.08,2.031666667,2.193333333,2.242111111,3.618944445,3.568333333,2.816666667,2.126666667,3.825555556,2.613666667,2.3,2.518333333,2.954638889,4.44,3.266666667,5.507222222,2.613333333,2.788388889,2.055,2.114,5.134,2.13,1.83775,3.015
2.016,2.031666667,2.295,2.230333333,3.6075,3.689166667,3.185,2.138333333,3.653611111,2.576166667,2.325,2.606944445,3.385027778,4.39,3.285,5.039722222,2.653333333,2.741888889,2.065,2.102,5.146,2.186666667,1.894583333,2.963333333
1.976,2.041666667,2.335,2.25125,3.413305555,3.734166667,2.881666667,2.155,3.685666667,2.580555556,2.263333333,2.550555556,3.478055555,4.418,3.29,4.836388889,2.603333333,2.7202,2.118333333,2.076,5.038,2.095,1.852638889,2.755
2.044,1.985,2.32,2.207611111,3.452,3.753611111,2.5875,2.228333333,3.434722222,2.60275,2.056666667,2.548333333,3.259527778,4.366,3.246666667,5.010625,2.54,3.354305556,2.096666667,2.092,5.022,2.185,1.711138889,2.63
2.0975,1.941666667,2.266666667,2.2751,3.5939,3.862333333,2.675,2.35,3.591,2.541833333,2.006666667,2.532666667,3.203766667,4.5525,3.255,5.95,2.488333333,2.653133333,2.066666667,2.0825,4.96,2.02,1.857533333,2.578333333
2.106,1.921666667,2.173333333,2.307027778,3.623583333,3.511111111,2.8,2.28,3.690277778,2.497166667,2.053333333,2.5525,3.318,4.246,3.3,4.925,2.48,2.711472222,2.066666667,2.072,5.132,2.03,1.861166667,2.548333333
2.192,1.936666667,2.041666667,2.343138889,3.366416667,3.413611111,2.815,2.306666667,3.977777778,2.620972222,2.04,2.490555556,3.35016,3.972,3.308333333,5.581944445,2.466666667,2.671611111,2.1,2.038,5.35,2.263333333,1.8335,2.663333333
2.156666667,1.906666667,2.108333333,2.418333333,3.358333333,3.576666667,2.821666667,2.25,3.605,2.69,2.048333333,2.466666667,3.19,4.151666667,3.305,5.065,2.473333333,2.66444,2.118333333,2.0325,5.245,2.398333333,1.763333333,2.696666667
2.148333333,1.996666667,2.078333333,2.458333333,3.46,4.7,2.856666667,2.2455989583333333,3.851666667,2.711666667,2.02,2.543333333,3.208333333,4.406666667,3.275,4.715,2.51,2.691666667,2.108333333,1.995,5.325,2.46,1.813333333,2.723333333
2.072,1.963333333,2.011666667,2.553333333,3.365,3.761666667,2.838333333,2.2411979166666667,3.78,2.726666667,2.051666667,2.518333333,3.498333333,4.475,3.353333333,4.848333333,2.528333333,2.726666667,2.115,1.945,5.426666667,2.426666667,1.93,2.658333333
1.868333333,2.07,2.165,2.548333333,3.361666667,3.946666667,2.905,2.236796875,4.188333333,2.885,2.143333333,2.506666667,3.836666667,4.943333333,3.32,4.66,2.551666667,2.643333333,2.091666667,1.858333333,5.598333333,2.445,1.818333333,2.765
1.89,2.063333333,2.093333333,2.535,3.533333333,3.741666667,2.91,2.2323958333333334,4.128333333,2.868333333,2.083333333,2.686666667,4.09,5.003333333,3.341666667,4.483333333,2.625,2.681666667,2.14,1.87,5.618333333,2.86,1.673333333,3.005
1.803333333,2.061666667,2.085,2.576555556,3.63,3.7,2.75,2.2279947916666667,3.925,2.701666667,2.1,2.473333333,3.864,4.656666667,3.34,4.851666667,2.666666667,2.721666667,2.136666667,1.901666667,5.806666667,2.391666667,1.641666667,3.013333333
1.758333333,2.025,2.133333333,2.542138889,3.621666667,4.201666667,2.763333333,2.22359375,4.103333333,2.706666667,2.163333333,2.41,3.87,4.436666667,3.336666667,4.75,2.685,2.668333333,2.156666667,1.921666667,5.473333333,2.371666667,1.845,3.055
1.718333333,2.081666667,2.155,2.449277778,3.545,4.351666667,2.876125,2.2191927083333334,3.806666667,2.736666667,2.386,2.471666667,3.426666667,4.078333333,3.453333333,4.08,2.735,2.545,2.096666667,2.01,5.526666667,2.466666667,1.795,3.078333333
1.758333333,2.075,2.205,2.427555556,3.386666667,4.383333333,2.922533333,2.2147916666666667,3.481666667,2.843333333,2.483333333,2.59,2.878333333,4.593333333,3.466666667,3.395,2.758333333,2.678,2.176666667,2.178333333,5.356666667,2.291666667,1.748333333,3.24
1.815,1.99,2.292,2.366805556,3.393333333,4.844,3.107066667,2.210390625,3.836666667,2.893333333,2.51,2.95,2.763333333,6.185,3.468333333,3.063333333,2.786666667,2.981666667,2.023333333,2.12,5.13,2.321666667,1.608333333,2.86
1.972,1.754,2.39,2.3534,3.62,4.794,2.998,2.2059895833333334,3.412,2.604,2.398,2.755,2.586,5.904,3.34,3.144,2.914,2.976,2.078,2.094,5.33,1.966,1.658,2.606
2.018333333,1.783333333,2.458333333,2.275888889,3.453333333,4.555,2.6875,2.2015885416666667,3.846666667,2.525,2.236666667,2.511666667,2.496666667,5.36,3.443333333,3.161666667,2.835,3.051666667,2.078333333,2.036666667,5.235,1.596666667,1.566666667,3.011666667
1.985,1.768333333,2.335,2.233388889,3.395,4.413333333,2.605,2.1971875,3.571666667,2.571666667,2.13,2.583333333,2.478333333,5.046666667,3.468333333,3.288333333,2.726666667,3.135,2.031666667,1.986666667,5.16,1.471666667,1.585,2.976666667
2.045,1.836666667,2.203333333,2.381,3.465,3.86,2.41,2.1927864583333334,3.625,2.62,2.023333333,2.465,2.39,4.25,3.44,3.825,2.643333333,3.165,1.993333333,1.965,5.16,1.476666667,1.565,2.81
2.0188888888888887,1.928666667,2.2029629626666667,2.315833333,3.463833333,3.726666667,2.642666667,2.1883854166666667,3.661666667,2.684666667,1.898833333,2.538333333,2.284,4.238222222222222,3.4405555555555556,3.613333333,2.571166667,3.07225,1.9615,1.9713888888888889,5.113611111111111,1.661166667,1.687833333,2.759166667
1.9927777777777778,1.959666667,2.202592592333333,2.451833333,3.475666667,3.593333333,2.492333333,2.183984375,3.698333333,2.790166667,1.9115,2.495,2.255666667,4.226444444444445,3.4411111111111112,3.986666667,2.517833333,3.3112,1.940666667,1.9777777777777779,5.067222222222222,1.697333333,1.680333333,2.918166667
1.9666666666666666,1.989666667,2.202222222,2.572166667,3.442666667,3.876666667,2.5565,2.1795833333333334,3.831666667,2.848833333,1.931166667,2.798333333,2.255166667,4.214666666666667,3.4416666666666664,4.025,2.4895,2.9035,1.9535,1.9841666666666666,5.020833333333333,1.7555,1.644666667,2.8745
1.9405555555555556,2.082666667,2.2018518516666665,2.413833333,3.497833333,3.696666667,2.681,2.1751822916666668,4.636666667,2.775666667,2.155833333,3.04,2.247666667,4.202888888888889,3.442222222222222,3.741666667,2.678,2.782666667,1.9305,1.9905555555555556,4.974444444444444,2.033333333,1.633166667,2.646333333
1.9144444444444444,2.220333333,2.2014814813333334,2.3985,3.832166667,4.286,2.866333333,2.17078125,5.181666667,2.920833333,2.3555,4.626666667,2.368833333,4.191111111111111,3.4427777777777777,3.865,2.513833333,2.823333333,1.93775,1.9969444444444444,4.928055555555556,2.3675,1.635333333,2.597
1.8883333333333334,2.102,2.201111111,2.342,3.797,3.846666667,2.675666667,2.1663802083333334,4.895,2.673333333,2.277333333,3.116666667,2.256833333,4.179333333333333,3.4433333333333334,3.884,2.744666667,2.713666667,1.8155,2.0033333333333334,4.881666666666667,2.133,1.6395,2.5415
1.8622222222222222,1.956833333,2.200740740666667,2.249166667,3.578666667,3.515,2.540666667,2.161979166666667,4.686666667,2.742,2.216833333,2.931666667,2.199833333,4.1675555555555555,3.4438888888888886,4.106666667,2.725833333,2.685333333,1.806333333,2.0097222222222224,4.835277777777778,1.817,1.633333333,2.615
1.8361111111111112,2.076333333,2.2003703703333333,2.073833333,3.479166667,3.756666667,2.6678,2.157578125,4.028333333,2.716,2.300833333,3.081666667,2.260166667,4.155777777777778,3.444444444444444,3.7525,2.683166667,2.513666667,1.896666667,2.016111111111111,4.788888888888889,2.021166667,1.504166667,2.773666667
1.81,1.936433333,2.2,1.878766667,3.322766667,3.525333333,2.492777778,2.1531770833333335,3.752,2.550066667,2.2737,2.778333333,2.21808,4.144,3.445,3.4475,2.665066667,2.375933333,1.8086875,2.0225,4.7425,1.802533333,1.6205,2.601633333
1.762,1.935,2.285,1.846083333,3.31,3.365,2.503333333,2.148776041666667,3.555,2.478138889,2.236666667,2.69,2.184,3.9275,3.433333333,3.213333333,2.62,2.285833333,1.79,1.973333333,4.412,1.796666667,1.592,2.576666667
1.756666667,1.949972222,2.278,1.672111111,3.033333333,3.36,2.500416667,2.144375,3.270555556,2.452083333,2.023555556,2.544722222,2.15,3.845,3.458,2.761944444,2.540527778,2.168055556,1.8116,1.978333333,4.376,1.792138889,1.525305556,2.541
1.768,1.728333333,2.073333333,1.830694445,2.774138889,3.070833333,2.635,2.1399739583333335,3.179166667,2.415138889,1.801666667,2.44,2.186,3.744,3.448333333,3.006,2.501666667,2.2,1.746666667,2.01,4.032,1.79,1.485027778,2.388333333
1.744,1.813333333,2.058333333,1.875277778,2.6875,3.078,2.738333333,2.135572916666667,3.08,2.394,1.816666667,2.372,2.134,3.476,3.463333333,3.158,2.433333333,2.144,1.851666667,2.078,4.074,1.92,1.532,2.361666667
1.744,1.826666667,2.021666667,1.927055556,2.775361111,3.192222222,2.586666667,2.131171875,3.168055556,2.431416667,1.81,2.32,2.268166667,3.634,3.485,3.571111111,2.35,2.190333333,1.92,2.048,4.246,2.0,1.554944445,2.388333333
1.662,1.815,1.928,2.089,2.986444445,3.193055556,2.55,2.1267708333333335,3.277777778,2.386805556,1.883333333,2.218055556,2.449138889,3.304,3.471666667,3.985833333,2.36,2.266583333,1.855,2.018,4.224,1.908333333,1.560166667,2.296666667
1.658,1.725,1.908333333,2.225138889,2.725055556,3.0725,2.656666667,2.122369791666667,3.1924,2.44175,1.951666667,2.1688,2.411366667,3.432,3.456666667,3.448888889,2.338333333,2.244444445,1.896666667,1.97,4.256,2.016666667,1.521333333,2.391666667
1.7,2.025,1.921666667,2.211222222,2.7866,3.056333333,2.675,2.11796875,3.283055556,2.461966667,1.956666667,2.255,2.557833333,3.5475,3.406666667,3.449666667,2.355,2.197833333,2.023333333,1.9375,4.145,2.045,1.473366667,2.45
1.754,1.975,1.933333333,2.226694445,2.809694445,3.334722222,2.83,2.113567708333333,3.305,2.574694445,1.928333333,2.3275,2.666638889,3.81,3.415,3.245,2.371666667,2.222,2.123333333,1.902,4.278,2.386666667,1.230194445,2.518333333
1.562,1.915,2.04,2.139638889,2.918722222,3.644166667,2.785,2.109166666666667,3.594722222,2.532111111,2.045,2.371111111,2.380027778,4.188,3.42,3.236666667,2.398333333,2.266777778,2.14,1.95,4.43,2.396666667,1.319277778,2.625
1.554,1.988333333,2.005,2.188027778,2.994527778,5.0175,2.743333333,2.1047656249999998,3.601111111,2.614361111,2.243333333,2.569444445,2.478166667,4.326,3.44,3.460833333,2.441666667,2.32388,2.051666667,2.064,4.222,2.34,1.411277778,2.678333333
1.625,2.032,1.95,2.202066667,3.048566667,3.794333333,2.73,2.1003645833333335,3.675,2.43575,2.278,2.534666667,2.611533333,3.8725,3.448,3.841333333,2.5,2.388833333,1.998,2.06,4.4025,2.172,1.442433333,2.688
1.67,2.163333333,1.95,2.179222222,3.077333333,3.846666667,2.77,2.0959635416666664,4.102222222,2.487854167,2.266666667,2.4025,2.577361111,4.12,3.416666667,3.676388889,2.48,2.406416667,1.976666667,2.068,4.444,1.97,1.456166667,2.761666667
1.768,2.11,2.09,2.215583333,3.111111111,4.026111111,2.69,2.0915624999999998,3.670833333,2.524208333,2.265,2.393055556,2.655694445,4.086,3.43,3.563333333,2.508333333,2.442055556,1.94,2.134,4.426,2.165,1.4875,2.766666667
1.89,2.186666667,2.215,2.259777778,3.065027778,3.8,2.745,2.087161458333333,3.596111111,2.5605625,2.309333333,2.445833333,2.540638889,4.388,3.465,3.350555556,2.561666667,2.459333333,1.986666667,2.13,4.338,2.013333333,1.459,2.788333333
1.8825,2.102,2.156666667,2.15136,3.097266667,3.81,2.72,2.0827604166666664,3.416333333,2.596916667,2.324,2.387666667,2.478633333,4.4925,3.392,3.008,2.532,2.583433333,2.016,2.055,4.5475,1.976,1.441133333,2.72
2.004,1.91,2.15,2.111833333,3.124027778,4.574444445,2.77,2.078359375,3.242222222,2.633270833,2.358333333,2.698333333,2.584861111,5.494,3.453333333,2.816111111,2.485,2.6455,1.946666667,2.052,4.658,2.326666667,1.320527778,2.631666667
2.006,1.853333333,2.148333333,2.103277778,3.016,4.32,2.685,2.073958333333333,3.212222222,2.669625,2.305,2.667777778,2.496111111,5.048,3.428333333,2.876388889,2.553333333,2.568166667,2.01,2.04,4.69,1.735,1.496666667,2.63
1.948,1.935,2.085,2.169166667,2.984055556,3.856111111,2.598333333,2.0695572916666665,3.250277778,2.705979167,2.181666667,2.507222222,2.430416667,4.764,3.375,3.412777778,2.528333333,2.511527778,2.01,2.046,4.468,1.655,1.422555556,2.648333333
2.056,1.86,1.941666667,2.1845,3.075111111,3.651666667,2.525,2.06515625,3.386388889,2.742333333,1.961666667,2.461666667,2.375472222,4.062,3.426666667,3.808611111,2.49,2.544444445,2.008333333,2.034,4.438,1.643333333,1.468111111,2.501666667
2.148,1.906666667,1.933333333,2.19325,3.203166667,3.752222222,2.351666667,2.060755208333333,3.503055556,2.7786875,1.935,2.534722222,2.490305556,4.386,3.451666667,3.672222222,2.455,2.636194444,2.011666667,2.034,4.36,1.926666667,1.442472222,2.945
2.034,2.05,2.196666667,2.268722222,3.23975,4.2936,2.261666667,2.0563541666666665,3.91,2.815041667,2.243333333,2.752777778,2.507416667,5.736,3.525,3.594444445,2.476666667,2.734638889,2.026666667,1.966,4.396,2.495,1.405361111,2.766666667
2.02,2.295,2.296666667,2.235222222,3.39375,4.615625,2.328333333,2.051953125,4.094666667,2.851395833,2.331666667,3.093333333,2.592166667,5.32,3.393333333,3.858055556,2.5,2.811533333,1.988333333,2.0025,4.455,2.673333333,1.384166667,3.036666667
2.102,2.323333333,2.216666667,2.569222222,3.246666667,3.861666667,2.243333333,2.047552083333333,5.0448,2.88755,2.383333333,3.362,2.626666667,5.03,3.383333333,4.499166667,2.4275,2.844,1.94,2.025,4.55,2.573333333,1.414,2.896666667
2.081666667,2.235,2.233333333,2.476277778,3.305,3.843333333,2.296666667,2.0431510416666665,4.58,2.873333333,2.313333333,3.175,2.638333333,4.631666667,3.396666667,4.655,2.483333333,2.89,1.918333333,2.068333333,4.773333333,2.528333333,1.525,2.82
2.098333333,2.233333333,2.335,2.419222222,3.301666667,3.863333333,2.4,2.03875,4.716666667,3.062,2.403333333,3.395,2.718333333,4.525,3.428333333,4.488333333,2.496666667,2.891666667,1.885,2.086666667,5.09,2.648333333,1.475,2.955
1.938333333,2.203333333,2.39,2.28224,3.236666667,4.193333333,2.401666667,2.034348958333333,4.276666667,3.402,2.441666667,3.615,2.773333333,4.71,3.366666667,4.433333333,2.45,2.868,1.865,2.001666667,5.021666667,3.053333333,1.4,2.991666667
1.866666667,2.108333333,2.46,2.190638889,3.311666667,4.226666667,2.4,2.0299479166666665,4.146666667,2.993333333,2.465,3.218333333,2.776666667,5.045,3.36,4.018333333,2.47,2.769566667,1.901666667,1.965,4.995,3.02,1.448333333,2.906666667
1.916666667,2.011666667,2.423333333,2.161222222,3.341666667,3.935,2.348333333,2.025546875,4.318333333,2.733333333,2.413333333,2.955,2.7,4.646666667,3.41,4.5,2.5,2.781666667,1.885,1.963333333,4.93,2.296666667,1.433333333,2.74
1.832,1.982,2.372,2.1042,3.45,3.75,2.304,2.021145833333333,4.06,2.596,2.278,2.934,2.734,4.036,3.438,4.744,2.512,2.792,1.904,1.944,4.89,2.1,1.428,2.618
1.814,1.986,2.376,1.8736,3.112,3.756,2.278,2.0167447916666665,3.532,2.612,2.054,2.762,2.726,3.976,3.464,4.138,2.556,2.65,1.948,1.92,4.696,2.162,1.234,2.614
1.82,1.968,2.416,1.903733333,3.2425,3.7175,2.332,2.01234375,3.6725,2.625,2.01,2.82,2.5575,4.09,3.466,3.976666667,2.526,2.6325,1.96,1.905,4.58,2.168,1.315,2.748
1.748,1.94,2.338333333,2.017,3.108638889,3.691666667,2.34,2.007942708333333,3.830555556,2.622805556,2.003333333,3.0272,2.788361111,4.05,3.423333333,4.275,2.501666667,2.675944445,1.9,1.918,4.86,2.186666667,1.396277778,2.288333333
1.74,1.943333333,2.145,2.08116,3.273472222,3.445277778,2.203333333,2.0035416666666666,3.313611111,2.486694445,2.015,3.208611111,2.51425,3.72,3.436666667,4.89,2.453333333,3.119444444,1.925,1.89,4.878,1.993333333,1.458361111,2.276666667
1.814,1.908333333,2.215,2.103305556,3.205694445,3.591944444,2.261666667,1.999140625,3.426666667,2.692944445,2.063333333,3.5,2.406972222,4.03,3.433333333,4.64,2.396666667,2.708888889,1.931666667,1.874,4.904,2.186666667,1.402,2.695
1.883333333,1.893333333,2.348333333,2.104555556,3.118527778,3.666944445,2.371666667,1.9947395833333332,3.403888889,2.729055556,2.078333333,3.4025,2.442083333,4.902,3.438333333,4.581944444,2.415,2.721444445,1.933333333,1.884,4.8,2.363333333,1.440055556,2.736666667
2.09,2.128333333,2.375,2.208222222,3.329416667,3.745,2.388333333,1.9903385416666666,3.739722222,2.81875,2.046666667,3.346666667,2.605944445,4.336,3.383333333,4.6225,2.413333333,2.756944445,1.905,1.878,4.82,2.236666667,1.470555556,2.705
1.9425,2.288,2.49,2.298166667,3.2909,3.898,2.408,1.9859375,3.550333333,2.886466667,2.142,3.467333333,2.5745,4.795,3.426,4.476333333,2.408,2.795133333,1.864,1.8775,4.8775,2.302,1.489266667,2.634
1.91,2.26,2.461666667,2.323666667,3.446694445,3.8628,2.388333333,1.9815364583333333,4.199722222,2.875527778,2.388333333,3.56,2.584222222,5.53,3.536666667,4.360555556,2.416666667,2.810277778,1.893333333,1.886,4.75,2.91,1.49675,2.57
1.862,2.123333333,2.485,2.379638889,3.54675,4.261388889,2.401666667,1.9771354166666666,4.993888889,2.988666667,2.4725,3.7425,2.618638889,5.756,3.423333333,4.483611111,2.411666667,2.867138889,1.895,1.912,4.76,2.875,1.490777778,2.64
1.73,2.066666667,2.48,2.420138889,3.735833333,3.9825,2.411666667,1.972734375,5.620833333,3.231111111,2.496666667,3.785277778,2.864027778,4.858,3.363333333,4.58,2.478,2.859416667,1.906666667,1.996,4.854,2.823333333,1.545722222,2.578333333
1.796,2.106666667,2.471666667,2.448611111,3.743916667,4.013333333,2.398333333,1.9683333333333333,5.235833333,3.151,2.496666667,3.663888889,2.756138889,4.41,3.361666667,4.8836,2.62,2.883444445,1.898333333,1.956,4.738,2.653333333,1.573611111,2.69
1.8,2.123333333,2.493333333,2.473194445,3.596888889,4.165555556,2.36,1.9639322916666666,4.929444445,3.246444445,2.516666667,3.988611111,2.642027778,4.83,3.328333333,4.3375,2.518333333,2.89,1.926666667,1.904,4.768,2.626666667,1.472166667,2.951666667
1.836,2.018333333,2.541666667,2.507277778,3.484111111,4.018611111,2.351666667,1.95953125,4.4725,2.891388889,2.518333333,3.314722222,2.541972222,4.77,3.43,4.732,2.533333333,2.894361111,1.885,1.946,4.726,2.333333333,1.50725,2.851666667
1.78,1.993333333,2.443333333,2.5802,3.479,3.811333333,2.29,1.9551302083333333,4.47,2.724,2.445,2.8368,2.652366667,3.8825,3.33,5.2348,2.606666667,2.933133333,1.845,1.9525,4.9225,2.27,1.5512,2.738333333
1.78,1.928333333,2.476666667,2.385638889,3.256888889,3.683611111,2.256666667,1.9507291666666666,3.976111111,2.790638889,2.546666667,2.685,2.532305556,3.902,3.29,5.15,2.621666667,2.838,1.865,2.034,4.598,2.003333333,1.496722222,2.84
1.805,1.91,2.426,2.356033333,3.257866667,3.465666667,2.25,1.946328125,3.750666667,2.7748,2.418,2.5825,2.684566667,3.7725,3.278,5.112,2.63,2.816033333,1.886,1.9275,4.6675,2.084,1.417066667,2.838
1.746,1.89,2.453333333,2.372277778,3.298722222,3.694166667,2.216666667,1.9419270833333333,3.994722222,2.7370625,2.173333333,2.591944445,2.685833333,3.806,3.256666667,5.713333333,2.673333333,2.851666667,1.908333333,2.014,4.618,1.995,1.336277778,2.843333333
1.742,2.001666667,2.38,2.321111111,3.449611111,3.801111111,2.231666667,1.9375260416666666,3.693333333,2.830291667,2.281666667,2.639166667,2.529916667,4.188,3.235,5.291944445,2.626666667,2.811694445,1.96,1.896,4.652,2.131666667,1.474527778,2.693333333
1.8275,2.078,2.42,2.375966667,3.545033333,3.991,2.26,1.933125,4.314666667,3.038466667,2.338,2.858666667,2.558233333,4.27,3.28,5.309,2.708,2.846066667,1.974,1.8625,4.625,2.196,1.439833333,2.618
1.862,2.061666667,2.423333333,2.484833333,3.615833333,4.248055556,2.29,1.9287239583333333,4.020833333,3.121,2.445,3.149166667,2.649388889,4.64,3.283333333,5.002222222,2.728,2.860333333,2.005,1.866,4.73,2.185,1.584861111,2.815
1.772,2.073333333,2.425,2.547333333,3.661555556,4.556944445,2.385,1.9243229166666667,5.033611111,3.207416667,2.411666667,3.666388889,2.869861111,5.708,3.195,4.824,2.699241667,2.885055555,2.033333333,1.862,4.772,2.745,1.566555556,2.933333333
1.898,2.068333333,2.496666667,2.549777778,3.891083333,4.558,2.396666667,1.919921875,6.056944445,2.985555556,2.373333333,4.136388889,2.903944445,6.006666667,3.15,5.288055556,2.726666667,2.978888889,2.005,1.938,4.83,2.606,1.597805556,2.956666667
1.79,2.146666667,2.501666667,2.634638889,3.972166667,4.5364,2.446666667,1.9155208333333333,6.2875,3.141083333,2.396666667,4.421111111,2.803416667,6.194,3.141666667,5.603888889,2.696666667,2.958583333,1.946666667,1.958,4.812,2.576,1.637333333,2.95
2.04,2.215,2.54,2.649333333,3.9845,4.946944445,2.618333333,1.9111197916666667,6.076111111,3.287472222,2.391666667,4.470833333,2.592416667,5.346,3.17,5.505277778,2.72,2.896888889,1.953333333,2.062,5.296,2.516666667,1.520972222,2.881666667
2.306,2.093333333,2.508333333,2.608111111,3.962083333,4.966388889,2.445,1.90671875,4.935555556,3.544111111,2.37,4.491666667,2.505083333,5.14,3.15,4.931944445,2.818333333,2.897305555,1.951666667,2.158,5.564,2.236666667,1.260611111,3.055
2.036,2.04,2.585,2.377416667,3.701666667,4.664166667,2.393333333,1.9023177083333334,4.059166667,3.616722222,2.405,3.7725,2.639777778,5.474,3.09,3.976388889,3.291666667,2.792361111,2.016666667,2.116,5.39,2.443333333,1.32175,3.32
2.084,2.096666667,2.726666667,2.3818,3.228583333,4.948333333,2.613333333,1.8979166666666667,3.400833333,3.354083333,2.426666667,3.322777778,2.621972222,5.994,3.01,3.088888889,3.341666667,2.547972222,1.988333333,2.086,5.522,2.875,1.595027778,3.268333333
2.002,2.03,2.838333333,2.315888889,2.663805556,4.807222222,2.448333333,1.893515625,2.961944445,3.06,2.521666667,3.3036,2.639638889,5.866,3.071666667,2.605833333,3.916666667,2.347861111,1.93,2.162,5.39,2.363333333,1.68,2.81
2.284,2.095,2.676666667,2.365916667,2.381888889,4.638611111,2.328333333,1.8891145833333334,2.7488,2.724222222,2.475,3.189722222,2.845222222,5.922,3.128333333,2.4425,3.825,2.207694445,1.978333333,2.086,4.924,2.26,2.208861111,2.688
2.596,2.082,2.674,2.987583333,2.268833333,4.4375,2.338,1.8847135416666667,2.436111111,2.551361111,2.222,2.863611111,3.152277778,5.3,3.186,2.545555556,3.306,2.229055556,2.052,2.048,5.436,2.334,2.1604,2.83
2.768,2.024,2.768,2.744361111,2.532111111,3.9048,2.358,1.8803125,2.205277778,2.513111111,2.318,2.750833333,3.36325,5.036,3.22,2.724444445,3.48,2.372333333,2.098,2.048,5.448,2.396,2.028,2.34
2.86,2.04,2.631666667,2.533333333,2.78,3.57,2.332,1.8759114583333332,2.446666667,2.49,2.22,2.841666667,3.395,4.683333333,3.398333333,3.023333333,3.223333333,2.543333333,2.155,2.076666667,5.321666667,2.198333333,1.89075,2.715
2.855,2.075,2.545,2.493333333,2.938333333,3.615,2.561666667,1.8715104166666665,2.563333333,2.566666667,2.371666667,2.993333333,3.245,4.515,3.553333333,3.156666667,2.998333333,2.655,2.18,2.021666667,5.318333333,2.16,1.651666667,3.096666667
2.905,1.996666667,2.52,2.393333333,3.22,3.933333333,2.606666667,1.8671093749999998,2.758,2.738333333,2.293333333,3.181666667,3.145,4.39,3.52,3.155,2.903333333,2.83,2.258333333,2.038333333,5.31,2.306,1.766666667,2.901666667
2.926666667,2.166666667,2.528333333,2.508333333,3.463333333,3.783333333,2.598333333,1.8627083333333332,2.86,2.843333333,2.363333333,3.761666667,3.08,4.655,3.655,3.256666667,2.89,2.81,2.091666667,2.118333333,5.248333333,2.415,1.851666667,2.806666667
2.83,2.276666667,2.631666667,2.686666667,3.415,3.741666667,2.8275,1.8583072916666665,3.0,2.775,2.33,3.718333333,3.545,4.405,3.823333333,3.588333333,2.845,2.791666667,2.045,2.173333333,5.22,2.535,1.85,2.805
3.198,2.098,2.776,2.742,3.458,3.924,2.788,1.8539062499999999,4.052,2.752,2.254,3.904,4.765,4.896,3.884,3.386,2.76,2.9025,1.978,2.16,4.97,2.218,1.628666667,2.922
3.62,2.148333333,2.965,2.956666667,3.566666667,3.91,2.79,1.8495052083333332,4.025,2.665,2.26,4.07,3.938,5.318333333,4.246666667,3.828333333,2.786666667,3.063333333,2.058333333,2.246666667,4.888333333,2.545,1.225,2.836666667
