BL,BZ,CSDK,DD,DLYK,DTJ,GL,GT,HQL,JFDQ,JM,JTMDQ,LC,LHS,NW,PZ,STSS,WZ,XD,YA,YG,ZHDQ,ZJK,ZSGMT
5776122.575207331,9453429.58241597,8914791.251281092,7817813.03371923,9272364.039674928,8994365.094932918,8530240.885866873,9652628.885151697,9573362.29153146,9159001.2566413,9775805.316650925,8729251.703122213,9354820.734021636,8817265.957628177,6949373.00920966,8966911.891150923,9079158.53927335,9187192.630958255,8983329.006269835,8928441.674657594,7662558.389791424,9270495.487143148,5882876.568478651,9508363.180389294
7604953.102282719,4380630.699951653,4064887.3111123177,4398367.492018203,4272272.643742224,4558525.446921212,4637060.931519601,4110931.083788753,4339512.700237742,4081150.1371175474,4063328.6632822766,4015848.8009373886,5421561.2824089965,4268275.708802347,3487419.4003143776,4723549.207526542,3862522.791417178,4677724.37007501,4594843.385349653,6721476.739282777,5156183.152145142,4227899.184179725,5087818.848565152,4074128.182314648
13279225.990347693,11789179.25407908,11431300.112608401,12598054.053024122,11945822.4934156,12015521.73357573,10697667.079316763,12518832.427687801,12001658.840466976,12618897.203751767,12706487.11759472,12763739.080174318,11092425.174200138,12340814.430969909,10210944.152580008,11366699.715285322,12535242.247251218,11340027.419494739,11021226.449313238,11350307.48341614,12093972.30493173,13075434.867622279,12424802.7642693,12508251.707327245
14642872.965167327,14944225.359438213,14388682.683484772,14603567.342591003,14950151.16848127,15029684.075202579,14426599.482601404,15326920.688949063,15105514.517024972,14900931.40105887,15415569.196955075,14815426.191520566,14000445.568395233,15047169.152520863,13279529.887068607,14720976.906649629,14986352.8780645,14841805.764308393,14684703.916470984,13947477.353015153,14869191.786820794,15292976.217760088,14806153.597370347,15043397.419090807
12096319.621930718,12035912.470439078,11401270.25966048,12988801.37389969,12907661.149116896,12980953.62056478,11091032.338173175,13440980.817426803,12584865.230507484,12369783.588632608,13500888.612410342,12281089.612408549,10259804.516676964,13391045.326531015,9876688.784481028,12108806.780462058,13633242.06734845,11948408.402533466,11301813.359176636,12449541.930011412,12188294.042697025,12816264.539247544,12366337.566797547,12831648.403418994
5876469.717333437,6091773.4665804915,6014588.591983219,6217846.917252059,6651281.297473387,7416221.223449706,7827530.332322652,6348139.151641992,6210610.832689687,5715241.842693094,6131547.783245045,5742045.505774335,10993576.204716928,7304925.044615214,6863359.92985461,7279037.949862015,6527144.467102938,6856638.204046536,6729188.911962277,10714050.685349839,8834110.861512724,5697566.374307961,8306549.809703507,5717339.3788762465
4001115.4146289662,5103241.028210667,4930536.051572505,4372065.92555088,5082651.0688208565,4780587.037876673,4040411.748770971,5446423.917031002,5231873.403920475,5481055.416637171,5572987.276134062,5549655.508501182,3837154.833910121,4849437.781659977,4244468.490805156,4582786.3824345535,5176419.965544192,4731425.4289782485,4545257.997574089,3344180.356680559,4586515.7114749765,5654112.895952184,4595196.687333933,5485861.251695539
9904688.760049297,9455331.37702285,8801377.846869268,9467494.56393865,9984949.19048977,9769463.420716787,8219370.180265728,10294043.406303823,9863277.542708898,8994953.079307258,10268265.043148406,8709350.564047445,7393380.864048055,9964502.321434196,7363058.62802194,9328048.95606753,10175997.694205258,9445310.06006879,8996799.497244379,7052308.958502336,9470916.530943533,9183452.857456852,10203714.221663918,9616927.03976174
9139418.795919562,6053445.547147579,5834627.474075481,8061230.686004165,6929060.633770566,6835315.985963367,5164231.055220405,7598223.789211548,6592547.72106544,6815874.742346036,7758683.203296103,6863808.699762446,7449230.310949832,7490559.971396804,5883060.678751121,5878857.539755248,8097496.811365161,5708704.217239432,5243758.787238377,6380824.851394974,7466594.731119529,7389123.6659099385,8578108.546961391,7314270.555152667
10992598.387607059,10688107.079400914,10308790.529396737,11038958.683278607,11154789.571149593,11519027.142769948,10869919.99143123,11285033.873029282,10953656.154533138,10614890.103773398,11267756.674927453,10580145.804467235,11671905.324982787,11499709.68698179,10018368.69544627,11187545.361265684,11244856.413412286,10975707.850966765,10660566.259561567,11537516.50073252,11773867.185139546,10958670.865200149,11268945.142807143,10843668.689484937
14124544.832432697,13694355.40395002,13695904.574451162,13812407.855536344,13467975.790716164,13460076.628997803,13028393.916608699,14128667.370714927,13705086.649464242,14758847.36502084,14386840.38614898,15057857.908151545,12986282.51347095,13772651.457431385,13350844.361477023,12896382.643722104,14043709.008451672,12978392.167832218,13067347.196924856,13224263.075993316,13352008.88297014,15078484.993809273,13666395.228649067,14276679.507801859
14482874.62238837,15411920.549638717,15318275.537611216,14618309.379858455,15071932.12606284,15001615.076173326,14530695.084581973,15611569.041790875,15372398.821591347,16005926.383607635,15797669.614552535,16210967.687140325,13459826.731336735,15162174.977894103,14729458.897354389,14555160.782750485,15299090.85914538,14760849.885488173,14924500.056216761,13800949.089514004,14775567.481428323,16152852.04252118,14814391.33321589,15562512.066001728
12139880.117601551,11374713.556788484,10715049.12176811,11968163.068027616,11984627.675549567,12390647.93611072,11688474.116583334,12010200.063742055,11716005.390226418,10593405.80478213,11916157.42830842,10203084.688478654,12730760.382428652,12375606.61742693,10261339.862740414,12055938.165780703,12025923.622838506,11871439.393414633,11571423.553646097,12728727.151764283,12653362.672474181,10959718.417623483,11988365.002861924,11289925.00160361
10076217.793196712,10541072.749696571,10410075.265859801,9540439.682365658,9750561.484934503,9494653.745438347,9029773.390038157,10347420.96553309,10364030.058791636,11526743.378352605,10703243.46683024,11649251.393042358,9704750.080980243,9492340.366449544,9346230.058573997,9300125.646055767,9792786.900200473,9573920.026144458,9715714.282126542,9403848.134459259,9319121.53727038,11906242.973072225,9272816.256591443,11035570.044657692
12106455.344035903,10131025.914303977,9553621.82153703,12732481.084884847,11023221.417379547,11178042.208282469,8500131.939693509,11869135.287733508,10694611.546265155,11861126.638302265,12151051.781698287,12097001.11592724,10259735.479827829,12026523.32233286,7187262.943247318,9826504.68478933,12502158.166426009,9476303.581817402,8710648.467412397,9924451.12659218,11514648.050201504,12655045.83073368,12319349.742679356,11899380.875279186
9096446.946527043,8985106.637037981,9216371.748745052,8834365.310213609,8411436.548791135,8656267.792513894,9156843.470716879,8860411.061179288,8776823.653121902,10379734.199607715,9169149.28754654,10771675.323806098,12716330.708877606,8697393.687109705,9638298.349835033,8505357.406442275,8691378.187071675,8403850.68837059,8550701.800877081,11919498.41966033,9693766.599413618,10785540.381098958,9184179.74490884,9582200.396773027
11846673.314537838,11271917.428765332,9987083.284672948,11695686.768951751,12154825.341386704,11887002.113567531,9789714.18572706,12738917.499196807,12031047.04052726,11031378.05034804,12919265.375448287,10478725.498288052,9589987.998361154,12068920.20931728,7698744.108117163,11269734.701728195,12507938.47986435,11294056.200794792,10481889.953500276,9529048.77687502,10765666.943066908,12074904.347091338,10686115.255504245,12400672.38759397
13786819.344435813,13154139.014744552,12592676.62946371,13528267.84756884,12986843.163594812,12394057.166490829,10748797.772585785,13899596.709968701,13392546.919375062,14081841.271433063,14265534.418144984,14132996.729108116,10152126.7318799,12884797.333179189,10487270.889579548,11729851.9753476,13677105.563504575,12130593.792521166,11936717.795253256,10300944.292759141,11485425.636518843,14708037.527266273,12519590.28938234,14159198.251986638
13930299.53394685,14573975.904961444,14148807.093653465,14028408.965601325,14463258.828032112,14333420.803860618,13838166.369081922,14869052.57172016,14701925.174348185,14698076.428528586,15006446.534702828,14725972.976958424,13040469.888488926,14339375.021154756,13444149.32274791,14114049.626628667,14470251.144150944,14319333.647785453,14250449.490867319,13104572.188823787,13750265.618032217,15053297.678316966,13536644.400961732,14713670.664096124
15134557.690620765,15914508.551766755,15638664.89111823,14952749.518800512,15626112.45137737,15584398.183573402,15521881.147421913,15973890.433902195,15912734.456823511,16033201.932849616,16092058.552021736,16117749.13179481,14820591.484686857,15527168.927647462,15131851.837852454,15418335.236348623,15519440.80474159,15631833.608771667,15753637.620035596,14922643.872139884,15370152.04729113,16239248.560625484,15193126.84179238,15808050.63424545
13961956.346269758,14297887.149606958,13771215.889245866,14278730.365943732,14486408.173190588,14524308.539251417,14017485.767617375,14851415.551383646,14536977.536661148,14170324.321697539,14940345.398225332,13964594.648459807,14389355.540638968,14647139.432698367,13157976.529220419,14173008.182063581,14678469.193670956,14222436.668618785,14076192.021101387,13693260.225759061,14615797.021875096,14572358.351661794,14724319.28231132,14498959.38650106
9946667.721744081,5111792.372238809,4730791.36884392,8745272.258076603,6442071.341330535,6899917.632936023,4121431.4629304204,6682520.508060911,5703543.603642737,5534709.04797369,6626967.300724786,5503127.699218751,5357025.476995738,7606473.326019365,4004859.9136587246,5759001.49591703,7608332.342215538,5222046.778053672,4450641.016860739,4078226.006928593,7913238.148773778,5965898.281778055,9449913.090807358,6027463.653926294
11630463.936003698,11182847.619178237,11026269.03818439,11678119.37281318,11285269.217864305,10995637.889838807,9381574.138531946,12002763.300468668,11388379.214259962,12299520.936718382,12246682.924633158,12529909.755704632,9249984.198142432,11454497.40850979,9785554.184184393,10244449.80314272,12035669.726991927,10339513.031337596,10096254.67121558,9699978.458346825,10430956.381734168,12588148.452697745,10910690.918015113,12031031.324974805
14091284.859927997,13170558.598922426,12781049.992614111,13391142.62436921,13001315.241402255,12702507.436937602,12417661.238040509,13629109.323902031,13314998.245180393,13742195.290698245,13889062.991420964,13840932.166376695,11662008.970594296,12971450.850617915,12126946.947174765,12343706.688857222,13413595.62967403,12640752.577891713,12708869.203551209,11950010.317216255,12249287.58804904,14346793.21268715,13286474.080338957,13776887.218484432
