BL,BZ,CSDK,DD,DLYK,DTJ,DTMDQ,GL,GT,HQL,JFDQ,JM,LC,LHS,NW,PZ,STSS,WZ,XD,YA,YG,ZHDQ,ZJK,ZSGMT
0.050166667,0.056,0.091666667,0.059833333,0.0694,0.082,0.131833333,0.0358,0.069833333,0.086,0.07,0.066333333,0.063333333,0.109333333,0.060166667,0.0756,0.064666667,0.053333333,0.051,0.04275,0.177833333,0.0712,0.040666667,0.076833333
0.0478,0.057833333,0.093166667,0.059527778,0.0642,0.0892,0.1485,0.037,0.0642,0.0744,0.07,0.0656,0.062,0.109,0.063166667,0.0808,0.058666667,0.0538,0.053666667,0.043,0.1676,0.072541667,0.0422,0.069666667
0.0514,0.057666667,0.086333333,0.055777778,0.067,0.0922,0.154833333,0.0346,0.0656,0.07,0.067166667,0.0632,0.0628,0.1352,0.0662,0.082,0.062333333,0.0558,0.053,0.0452,0.1782,0.073083334,0.0362,0.072833333
0.0484,0.059,0.098666667,0.053333333,0.067233333,0.093833333,0.110833333,0.036,0.063194445,0.0601,0.071,0.066666667,0.073311111,0.1378,0.0855,0.08572,0.062666667,0.051388889,0.051333333,0.0534,0.1752,0.0693125,0.036561111,0.070833333
0.0486,0.059666667,0.0955,0.053888889,0.069380556,0.085791667,0.119333333,0.0392,0.064527778,0.072933333,0.068666667,0.064361111,0.081733333,0.1146,0.088,0.078333333,0.0625,0.051527778,0.0515,0.0548,0.1776,0.0735,0.041508333,0.074
0.0486,0.054333333,0.087,0.052222222,0.067561111,0.085808333,0.1855,0.039,0.062472222,0.070977778,0.067666667,0.055694444,0.079208333,0.1142,0.0815,0.070944445,0.061833333,0.051944445,0.0555,0.0436,0.167,0.073833333,0.042141667,0.07
0.0512,0.056,0.084833333,0.0535,0.088980556,0.080241667,0.154166667,0.0348,0.065472222,0.065641667,0.0675,0.063416667,0.092338889,0.1084,0.0825,0.078416667,0.063666667,0.053916667,0.055833333,0.0442,0.161,0.072666667,0.04444375,0.082333333
0.0464,0.060166667,0.0875,0.058166667,0.078527778,0.084169445,0.1065,0.0386,0.06688,0.074480556,0.067166667,0.060472222,0.078763889,0.1118,0.088666667,0.087416667,0.066166667,0.056333333,0.057,0.0472,0.1666,0.076,0.039016667,0.088333333
0.0446,0.064333333,0.0894,0.060333333,0.077675,0.087919445,0.164833333,0.035,0.073944445,0.082133333,0.0685,0.068722222,0.084333333,0.1168,0.090166667,0.090888889,0.068666667,0.058916667,0.0565,0.0494,0.1616,0.107,0.044377778,0.096166667
0.0434,0.067333333,0.1094,0.059166667,0.075455556,0.090830556,0.229,0.0344,0.095333333,0.106033333,0.071833333,0.072472222,0.014266667,0.1288,0.106833333,0.100916667,0.088833333,0.061805556,0.055,0.052,0.1644,0.094833333,0.040927778,0.114
0.0494,0.070833333,0.115833333,0.06075,0.075269445,0.086297222,0.217666667,0.038,0.096916667,0.093588889,0.069166667,0.075972222,0.086325,0.1212,0.1165,0.104805556,0.099,0.062,0.055666667,0.0536,0.17,0.091333333,0.038538889,0.124333333
0.0434,0.070833333,0.108666667,0.05825,0.0784,0.097355556,0.1815,0.0458,0.101888889,0.092232,0.070833333,0.076111111,0.083513889,0.129,0.0975,0.106972222,0.093666667,0.061055556,0.054333333,0.054,0.1656,0.091833333,0.042713889,0.1025
0.041333333,0.06275,0.10675,0.059875,0.080554167,0.09535,0.161,0.053333333,0.082125,0.086483333,0.07125,0.084541667,0.0141,0.139,0.09625,0.105916667,0.085,0.060541667,0.05525,0.050333333,0.174333333,0.09075,0.046470833,0.10025
0.040666667,0.05875,0.107333333,0.057875,0.076708333,0.093508333,0.1255,0.043666667,0.093833333,0.097433333,0.069625,0.083791667,0.0670625,0.111,0.090333333,0.098416667,0.070525,0.0555,0.056666667,0.053666667,0.158333333,0.085625,0.043054167,0.08525
0.0398,0.0575,0.100666667,0.058111111,0.080802778,0.08065,0.1155,0.0422,0.093111111,0.085425,0.069666667,0.072277778,0.066630556,0.111,0.083833333,0.103055556,0.0655,0.055722222,0.060833333,0.047,0.154,0.075166667,0.040680556,0.080833333
0.0408,0.0575,0.092333333,0.057416667,0.076311111,0.0827,0.236,0.0388,0.094111111,0.079702778,0.064666667,0.071722222,0.060294444,0.1062,0.077833333,0.102805555,0.061333333,0.062138889,0.063,0.0426,0.1584,0.0665,0.039408333,0.091666667
0.0382,0.062833333,0.086833333,0.055972222,0.077130556,0.08615,0.121166667,0.0374,0.082944445,0.070025,0.0585,0.070305556,0.057136111,0.109,0.080333333,0.101611111,0.0585,0.060972222,0.058666667,0.0406,0.1566,0.067833333,0.038608333,0.097833333
0.0388,0.063,0.0824,0.050333333,0.077491667,0.0837,0.128666667,0.0356,0.078833333,0.065125,0.058333333,0.064972222,0.055641667,0.097,0.086333333,0.100861111,0.058,0.060611111,0.052666667,0.0426,0.1496,0.072,0.036691667,0.1015
0.0372,0.064833333,0.076166667,0.048777778,0.070891667,0.076547222,0.098666667,0.0366,0.076027778,0.068338889,0.057166667,0.060222222,0.070333333,0.0858,0.070166667,0.097055556,0.057,0.059472222,0.0515,0.0432,0.1486,0.070666667,0.037602778,0.097333333
0.037,0.0645,0.08625,0.047805556,0.070097222,0.080655555,0.104833333,0.014333333,0.076638889,0.067591667,0.064166667,0.061,0.098455556,0.1036,0.0685,0.096638889,0.0625,0.058777778,0.05,0.0434,0.148,0.103833333,0.037636111,0.11
0.0384,0.0635,0.089,0.046305556,0.069633333,0.084433333,0.095166667,0.0408,0.074444445,0.067297222,0.0625,0.056,0.109416667,0.0998,0.065333333,0.088194445,0.063333333,0.059916667,0.046166667,0.043,0.1512,0.0665,0.038591667,0.098166667
0.03575,0.0606,0.0744,0.0473,0.068523333,0.067333333,0.0948,0.034,0.0704,0.06555,0.0664,0.053033333,0.066366667,0.0825,0.0582,0.090633333,0.0728625,0.053666667,0.0456,0.04225,0.1505,0.0616,0.040563333,0.081
0.037,0.06,0.073,0.047805556,0.069097222,0.074502778,0.094666667,0.0372,0.073138889,0.079516667,0.0655,0.055611111,0.059244445,0.086,0.054333333,0.080833333,0.061333333,0.050972222,0.046333333,0.0418,0.1472,0.060166667,0.040383333,0.085833333
0.03575,0.0608,0.077,0.0519,0.07093,0.082843333,0.1866,0.04075,0.0767,0.091906667,0.0682,0.0568,0.06205,0.091,0.0532,0.084266667,0.0695,0.0526,0.0478,0.04325,0.1435,0.0668,0.036236667,0.0968
0.0302,0.0605,0.075666667,0.052527778,0.090908333,0.079519445,0.124,0.0496,0.100166667,0.087655556,0.07075,0.060194445,0.065908333,0.0934,0.0555,0.087444445,0.0705,0.051694445,0.054333333,0.0444,0.1666,0.068666667,0.038047222,0.1045
0.0352,0.060166667,0.078,0.058583333,0.093088889,0.074977778,0.134333333,0.041333333,0.097861111,0.088493334,0.0735,0.0655,0.075522222,0.0664,0.059666667,0.086277778,0.075333333,0.050444445,0.0525,0.0428,0.162,0.0705,0.046544445,0.091666667
0.035,0.060166667,0.086,0.062527778,0.079832,0.085275,0.112666667,0.05,0.08688,0.095604,0.072666667,0.0704,0.082752778,0.1135,0.055333333,0.085166667,0.077,0.0546,0.054333333,0.0414,0.1615,0.07375,0.025424,0.089333333
0.0355,0.059666667,0.083,0.065833333,0.0865,0.094,0.1245,0.0375,0.0612,0.0885,0.066666667,0.071166667,0.064666667,0.110666667,0.050166667,0.101,0.075666667,0.057666667,0.052666667,0.042666667,0.171,0.0755,0.0458,0.0875
0.035,0.063666667,0.095333333,0.061111111,0.080683333,0.082183333,0.127,0.0404,0.040388889,0.09325,0.066833333,0.072555556,0.071527778,0.1162,0.051166667,0.100805555,0.074666667,0.060583333,0.053333333,0.0414,0.1652,0.080166667,0.041963889,0.090833333
0.0358,0.0674,0.0805,0.0606,0.0834,0.1064,0.1252,0.055,0.0904,0.0808,0.0962,0.0754,0.0698,0.1278,0.0522,0.1046,0.0762,0.0642,0.0592,0.042,0.1362,0.085,0.0404,0.0844
0.0386,0.0655,0.1215,0.059555555,0.077066667,0.094763889,0.126166667,0.1418,0.078944445,0.075408333,0.211833333,0.076305556,0.076383333,0.0524,0.055166667,0.099194444,0.0765,0.0695,0.06,0.043,0.176,0.084,0.0445,0.081
0.038,0.068833333,0.089333333,0.053277778,0.079080556,0.076911111,0.114833333,0.051,0.077277778,0.072244445,0.0775,0.065138889,0.075591667,0.0238,0.054166667,0.103944445,0.070833333,0.066388889,0.051166667,0.0432,0.1738,0.0725,0.041777778,0.085833333
0.040333333,0.067833333,0.075833333,0.054333333,0.078775,0.073144445,0.123833333,0.0468,0.079277778,0.068236111,0.067,0.065888889,0.066763889,0.0236,0.052333333,0.103194445,0.065833333,0.0685,0.05,0.045,0.164,0.067666667,0.041772222,0.084666667
0.04225,0.067,0.0698,0.05175,0.075169445,0.075477778,0.131833333,0.0504,0.073138889,0.070136111,0.065166667,0.062111111,0.06745,0.0646,0.046833333,0.093305556,0.06275,0.066666667,0.049833333,0.0456,0.1574,0.0715,0.036172222,0.084666667
0.03875,0.065,0.072666667,0.047722222,0.075094445,0.075758333,0.108666667,0.054,0.070694445,0.0672,0.069333333,0.058305555,0.076394445,0.064,0.044166667,0.087611111,0.06,0.066111111,0.052166667,0.0454,0.1556,0.075833333,0.035736111,0.085333333
0.0374,0.062166667,0.070166667,0.047916667,0.075052778,0.071091667,0.126166667,0.0478,0.070694445,0.066775,0.071166667,0.05575,0.066225,0.0706,0.0415,0.094722222,0.057833333,0.066333333,0.058666667,0.0424,0.1558,0.073833333,0.021441667,0.082333333
0.0286,0.061166667,0.0665,0.048861111,0.076,0.077686111,0.110333333,0.0554,0.068222222,0.068186111,0.067666667,0.057194445,0.059044444,0.083,0.040666667,0.094111111,0.057166667,0.069555555,0.0525,0.041,0.1308,0.068166667,0.028775,0.081
0.0278,0.063666667,0.067,0.048388889,0.074622222,0.085713889,0.1215,0.0834,0.069333333,0.07215,0.071333333,0.058305555,0.050494444,0.079,0.045833333,0.114277778,0.059333333,0.064777778,0.0525,0.0432,0.1502,0.067,0.035186111,0.083
0.0312,0.062833333,0.0655,0.047472222,0.080091667,0.097858333,0.127833333,0.052,0.074416667,0.06989375,0.071166667,0.057527778,0.069366667,0.075,0.043333333,0.109277778,0.064166667,0.065388889,0.050333333,0.0406,0.1436,0.0638,0.034605556,0.0815
0.03,0.0645,0.071166667,0.051,0.078647222,0.085519445,0.155833333,0.0518,0.081305556,0.089958333,0.078833333,0.063194445,0.0490125,0.0616,0.045666667,0.1075,0.071,0.065194445,0.051166667,0.0408,0.1534,0.0645,0.034197222,0.087166667
0.028,0.067666667,0.0755,0.047611111,0.082102778,0.088491667,0.172666667,0.0476,0.084166667,0.085813889,0.072666667,0.062833333,0.088941667,0.0312,0.047833333,0.098388889,0.071833333,0.06425,0.047333333,0.0414,0.1166,0.0735,0.032444445,0.091166667
0.0282,0.068166667,0.076,0.047583333,0.088980556,0.094391667,0.2075,0.057,0.087805556,0.080977778,0.071166667,0.0685,0.062877778,0.0738,0.043333333,0.103916667,0.077333333,0.065638889,0.046666667,0.0422,0.1474,0.069666667,0.033858333,0.080333333
0.0278,0.070666667,0.1015,0.048027778,0.078088889,0.104963889,0.2345,0.0496,0.081388889,0.092525,0.0752,0.07625,0.005,0.0922,0.042666667,0.115694445,0.0725,0.07144,0.047166667,0.0412,0.1484,0.067,0.032663889,0.0835
0.0296,0.066666667,0.093,0.04575,0.078883333,0.097422222,0.139333333,0.05425,0.080055556,0.080433333,0.093833333,0.073194445,0.062266667,0.103,0.042166667,0.118194445,0.074333333,0.054666667,0.051333333,0.0402,0.1504,0.069666667,0.031788889,0.0885
0.0292,0.064333333,0.078166667,0.047416667,0.078188889,0.084997222,0.165166667,0.0475,0.0765,0.07555,0.071666667,0.066666667,0.064327778,0.1,0.043833333,0.113194445,0.075833333,0.067416667,0.048166667,0.0414,0.1604,0.070733333,0.033005556,0.0895
0.028,0.0635,0.071666667,0.045666667,0.076330556,0.076408333,0.248666667,0.045,0.074833333,0.070086111,0.0705,0.061611111,0.059105556,0.0878,0.039333333,0.111305556,0.0675,0.069527778,0.046833333,0.0428,0.1208,0.0718,0.03615,0.090833333
0.028,0.062333333,0.066333333,0.044194445,0.074183333,0.076986111,0.130666667,0.0426,0.071138889,0.054375,0.072666667,0.061666667,0.0595,0.083,0.039666667,0.104138889,0.0624125,0.068888889,0.046833333,0.0418,0.1318,0.072866667,0.038186111,0.087166667
0.0316,0.06,0.066666667,0.046333333,0.077216667,0.082566667,0.211333333,0.0444,0.072361111,0.069383333,0.074166667,0.06392,0.063163889,0.0754,0.0395,0.099111111,0.061333333,0.066916667,0.045833333,0.03875,0.1626,0.073933333,0.038183333,0.085833333
0.028833333,0.0605,0.0818,0.040666667,0.079666667,0.0865,0.126333333,0.047666667,0.063,0.06895,0.0685,0.059833333,0.072666667,0.045,0.041666667,0.0925,0.055166667,0.065333333,0.046,0.036333333,0.156666667,0.07,0.0325,0.076333333
0.0282,0.061,0.069666667,0.0402,0.0732,0.0886,0.1416,0.1168,0.062,0.0514,0.0684,0.0596,0.0934,0.088,0.0402,0.0872,0.0528,0.0646,0.0502,0.036,0.1578,0.0638,0.0318,0.0808
0.025,0.057166667,0.0625,0.039666667,0.074666667,0.086666667,0.1385,0.0585,0.056166667,0.062666667,0.067166667,0.055666667,0.078166667,0.084833333,0.043,0.081333333,0.048,0.061333333,0.045833333,0.035333333,0.159833333,0.0635,0.028666667,0.0715
0.028666667,0.055833333,0.059333333,0.039333333,0.074833333,0.075833333,0.101833333,0.059833333,0.059166667,0.061333333,0.073833333,0.0525,0.064166667,0.079,0.0445,0.086333333,0.047,0.06,0.044166667,0.035166667,0.124166667,0.059166667,0.028833333,0.068166667
0.023833333,0.0554,0.059,0.040833333,0.0755,0.079666667,0.1328,0.049333333,0.068,0.063,0.0698,0.053833333,0.0615,0.0875,0.0402,0.093333333,0.0482,0.061333333,0.0432,0.036,0.153166667,0.0598,0.0265,0.0772
0.028,0.0534,0.0592,0.044,0.077333333,0.083666667,0.1222,0.046166667,0.069166667,0.068,0.0696,0.054333333,0.059833333,0.085333333,0.042,0.096833333,0.0512,0.065166667,0.0416,0.0355,0.1455,0.0592,0.028833333,0.0766
0.028,0.056666667,0.063833333,0.046166667,0.0825,0.0865,0.162666667,0.046,0.067833333,0.075666667,0.070666667,0.056333333,0.059333333,0.092333333,0.0405,0.1035,0.054333333,0.0645,0.044666667,0.037333333,0.179,0.063666667,0.0315,0.076
0.026833333,0.0612,0.0726,0.043666667,0.085666667,0.091333333,0.1594,0.062333333,0.069333333,0.084333333,0.0776,0.0565,0.058166667,0.125333333,0.0512,0.102,0.0634,0.064166667,0.0486,0.038666667,0.184833333,0.0688,0.030166667,0.0832
0.0275,0.0685,0.078333333,0.045333333,0.0865,0.088833333,0.144666667,0.044333333,0.074833333,0.0735,0.074333333,0.056833333,0.061333333,0.110333333,0.044833333,0.112833333,0.066452778,0.064333333,0.045166667,0.038666667,0.19,0.069,0.030666667,0.0885
0.028166667,0.075833333,0.0765,0.046166667,0.082,0.0885,0.142,0.041666667,0.082166667,0.055041667,0.0605,0.061,0.068166667,0.099,0.041166667,0.11,0.077833333,0.066166667,0.0425,0.039,0.181,0.069,0.032833333,0.096833333
0.028,0.063,0.0746,0.0482,0.088833333,0.0905,0.1566,0.0454,0.0875,0.075833333,0.072,0.063,0.064666667,0.104666667,0.0426,0.1125,0.078,0.066833333,0.0406,0.041,0.186833333,0.0728,0.031333333,0.098333333
0.02725,0.0695,0.117666667,0.043,0.09475,0.094,0.22275,0.0445,0.095,0.08175,0.25125,0.09325,0.06275,0.17875,0.05175,0.124,0.10675,0.0815,0.0715,0.0435,0.2115,0.11025,0.0345,0.099
0.029333333,0.06,0.114166667,0.046333333,0.084308333,0.094666667,0.218833333,0.06566666666666666,0.073,0.082666667,0.073666667,0.0735,0.061333333,0.096666667,0.043833333,0.131666667,0.0745,0.066666667,0.0435,0.044,0.199333333,0.079166667,0.033,0.085833333
0.0325,0.061,0.0805,0.043833333,0.0835,0.086,0.207333333,0.08683333333333333,0.0705,0.07,0.069166667,0.067,0.072,0.094166667,0.042,0.131666667,0.084,0.066,0.0415,0.041833333,0.193166667,0.067333333,0.035333333,0.083666667
0.0335,0.059,0.075166667,0.043083333,0.088,0.1025,0.1695,0.108,0.074333333,0.069666667,0.075333333,0.065,0.121666667,0.100666667,0.04466666666666667,0.118833333,0.06405,0.0635,0.0455,0.037333333,0.192666667,0.066833333,0.033166667,0.0815
0.032,0.05475,0.08375,0.038666667,0.083483333,0.113713333,0.172,0.0825,0.06208,0.0688,0.0825,0.061133333,0.13472,0.11325,0.04733333333333334,0.108033333,0.058,0.0624,0.05425,0.033,0.193,0.068,0.03199,0.0645
0.030333333,0.055833333,0.080666667,0.038833333,0.085666667,0.08,0.119166667,0.057,0.058333333,0.065666667,0.065333333,0.058333333,0.080666667,0.108,0.05,0.102833333,0.0605,0.059166667,0.0495,0.033166667,0.192,0.063666667,0.033666667,0.0655
0.030666667,0.053666667,0.077666667,0.038027778,0.082166667,0.081166667,0.258833333,0.0402,0.058666667,0.064333333,0.061666667,0.0595,0.072333333,0.09,0.0475,0.101666667,0.061166667,0.056166667,0.052,0.0348,0.186166667,0.056666667,0.0325,0.058833333
0.030666667,0.052666667,0.065666667,0.038861111,0.08,0.0845,0.113833333,0.0372,0.059666667,0.064333333,0.058833333,0.057333333,0.073,0.09433333333333332,0.045000000000000005,0.105666667,0.06,0.057333333,0.044333333,0.0342,0.188833333,0.0575,0.0305,0.063666667
0.031,0.053,0.066333333,0.038638889,0.078369445,0.0785,0.094833333,0.0405,0.060166667,0.066166667,0.061,0.056333333,0.070166667,0.09866666666666667,0.0425,0.1052,0.056166667,0.058666667,0.0395,0.0325,0.19,0.057333333,0.032333333,0.064166667
0.0295,0.055666667,0.065,0.040194445,0.080466667,0.079166667,0.101666667,0.0408,0.062166667,0.0655,0.0605,0.054666667,0.072166667,0.103,0.049166667,0.110166667,0.060333333,0.061,0.038833333,0.0315,0.193,0.065333333,0.032333333,0.0655
0.029,0.0715,0.0665,0.04425,0.068,0.072,0.113,0.043,0.054,0.06,0.0645,0.055,0.076,0.074,0.0405,0.143,0.0675,0.061,0.04,0.029,0.21,0.078,0.032,0.065
0.028800000000000003,0.065666667,0.065675,0.0425,0.081983333,0.0742,0.119,0.043149999999999994,0.063,0.06425,0.055666667,0.055666667,0.0702,0.0742,0.04057971014492754,0.1195,0.0651,0.0645,0.037666667,0.0276,0.2004,0.069333333,0.0328,0.077833333
0.0286,0.066333333,0.06485,0.0455,0.080183333,0.079683333,0.109833333,0.0433,0.059666667,0.0673,0.060833333,0.055,0.06705,0.0744,0.04065942028985507,0.118666667,0.0572,0.068,0.039,0.0262,0.1908,0.075333333,0.0354,0.080833333
0.0284,0.060833333,0.064025,0.0445,0.079233333,0.079366667,0.127166667,0.043449999999999996,0.057333333,0.0691,0.062833333,0.052,0.069083333,0.0746,0.04073913043478261,0.118833333,0.0587,0.071666667,0.037166667,0.0248,0.1812,0.075833333,0.033583333,0.084666667
0.0282,0.059,0.0632,0.045,0.080266667,0.08055,0.156833333,0.0436,0.055666667,0.066016667,0.063666667,0.050666667,0.0669,0.07479999999999999,0.04081884057971014,0.116166667,0.059916667,0.0725,0.037833333,0.023399999999999997,0.1716,0.083666667,0.03305,0.087
0.028,0.057833333,0.062375,0.040666667,0.074983334,0.062433334,0.1085,0.04375,0.0685,0.058608334,0.065,0.048166667,0.066966667,0.075,0.04089855072463768,0.117666667,0.05524,0.06325,0.0365,0.022,0.162,0.070333333,0.031341667,0.085
0.027800000000000002,0.0545,0.06155000000000001,0.041,0.078416667,0.069983333,0.137,0.043899999999999995,0.051333333,0.0644,0.063833333,0.045,0.086216667,0.08053333333333333,0.04097826086956522,0.115,0.056703333,0.070666667,0.038833333,0.023466666666666667,0.16433333333333333,0.063666667,0.029516667,0.075
0.0276,0.0555,0.060725,0.039833333,0.072883333,0.068383333,0.101,0.04405,0.049,0.06305,0.066833333,0.042333333,0.094433333,0.08606666666666667,0.04105797101449275,0.117833333,0.058166667,0.0685,0.036833333,0.02493333333333333,0.16666666666666669,0.0595,0.03015,0.07
0.0274,0.052333333,0.0599,0.036,0.083783333,0.091533333,0.1035,0.044199999999999996,0.0445,0.064316667,0.067,0.046166667,0.0834,0.0916,0.04113768115942029,0.107666667,0.048133333,0.064666667,0.041666667,0.0264,0.169,0.056,0.029416667,0.079166667
0.027200000000000002,0.050333333,0.059075,0.037,0.083083333,0.094233333,0.166166667,0.04435,0.049,0.06375,0.056333333,0.047,0.081466667,0.09713333333333334,0.041217391304347824,0.102333333,0.039633333,0.061,0.033833333,0.027866666666666665,0.17133333333333334,0.051833333,0.02705,0.069166667
0.027,0.050333333,0.05825,0.032166667,0.07515,0.068833333,0.231,0.0445,0.046666667,0.061516667,0.052666667,0.0435,0.087033333,0.10266666666666667,0.04129710144927536,0.093166667,0.0378,0.061166667,0.031,0.029333333333333333,0.17366666666666666,0.047,0.024366667,0.062166667
0.0268,0.048833333,0.057425000000000004,0.0305,0.068333333,0.06695,0.075333333,0.044649999999999995,0.045666667,0.059916667,0.049833333,0.043,0.069866667,0.10819999999999999,0.0413768115942029,0.084166667,0.03425,0.057833333,0.030833333,0.0308,0.17600000000000002,0.047833333,0.025433333,0.062666667
0.026600000000000002,0.047833333,0.056600000000000004,0.0295,0.06535,0.060266667,0.0726,0.0448,0.043833333,0.05825,0.054,0.039,0.068016667,0.11373333333333333,0.041456521739130434,0.0885,0.03375,0.0585,0.0305,0.032266666666666666,0.17833333333333334,0.046666667,0.024366667,0.0615
0.0264,0.047333333,0.055775000000000005,0.031,0.0686,0.05678,0.075833333,0.04495,0.044,0.05494,0.0535,0.0322,0.0698,0.11926666666666666,0.04153623188405797,0.0946,0.0386,0.0572,0.0305,0.03373333333333333,0.18066666666666667,0.045,0.0241,0.057
0.0262,0.049,0.054950000000000006,0.031333333,0.07715,0.06015,0.079666667,0.0451,0.044333333,0.05755,0.057833333,0.034166667,0.06865,0.1248,0.04161594202898551,0.088333333,0.0417,0.057833333,0.030666667,0.035199999999999995,0.183,0.043,0.024966667,0.056666667
0.026000000000000002,0.049166667,0.054125000000000006,0.034,0.076916667,0.067383333,0.086333333,0.04525,0.051166667,0.063716667,0.0565,0.042166667,0.064483333,0.13033333333333333,0.04169565217391304,0.092333333,0.046183333,0.058666667,0.0305,0.03666666666666667,0.18533333333333335,0.048333333,0.025983333,0.055333333
0.0258,0.053833333,0.0533,0.035,0.083416667,0.074,0.0895,0.045399999999999996,0.056833333,0.06525,0.055,0.0385,0.0619,0.13586666666666666,0.04177536231884058,0.097333333,0.05645,0.061333333,0.031666667,0.03813333333333333,0.18766666666666668,0.0545,0.0263,0.0635
0.0256,0.058,0.05247500000000001,0.038833333,0.079816667,0.100183333,0.093833333,0.04555,0.0665,0.065916667,0.055166667,0.042833333,0.060016667,0.1414,0.041855072463768114,0.0955,0.061633333,0.0615,0.041666667,0.039599999999999996,0.19,0.054166667,0.0273,0.0605
0.025400000000000002,0.063,0.05165,0.039666667,0.083733333,0.084466667,0.09675,0.0457,0.071833333,0.069133333,0.055,0.041166667,0.057516667,0.14693333333333333,0.04193478260869565,0.0975,0.068166667,0.060333333,0.043666667,0.04106666666666667,0.19233333333333336,0.071166667,0.028633333,0.105833333
0.0252,0.054666667,0.050825,0.041166667,0.078566667,0.0865,0.107,0.04585,0.072666667,0.07494,0.0605,0.043833333,0.0558,0.15246666666666667,0.04201449275362319,0.109166667,0.0641,0.060333333,0.046166667,0.04253333333333333,0.19466666666666668,0.062166667,0.029,0.082833333
0.025,0.046666666,0.05,0.037666667,0.078866667,0.089383334,0.088125,0.046,0.06325,0.084633333,0.061666666,0.055333334,0.058025,0.158,0.042094202898550724,0.12175,0.07035,0.062833334,0.042833334,0.044,0.197,0.063,0.029766666,0.093916667
0.024333333,0.052291667,0.043666667,0.03825,0.0716875,0.077554167,0.080875,0.040666667,0.055958333,0.0736125,0.061625,0.044125,0.086279167,0.086666667,0.04217391304347826,0.111625,0.061070833,0.056333333,0.039958333,0.040666667,0.191333333,0.052125,0.0301,0.080791667
0.0264,0.0535,0.040166667,0.035888889,0.073336111,0.071813889,0.083833333,0.0354,0.055583333,0.071994444,0.062166667,0.045972222,0.070483333,0.0838,0.042253623188405795,0.107388889,0.0625,0.067722222,0.038666667,0.0368,0.1862,0.047833333,0.029336111,0.076
0.0245,0.049666667,0.039,0.035055556,0.072827778,0.071838889,0.088333333,0.037,0.051777778,0.072172222,0.059,0.044888889,0.068955556,0.074,0.042333333333333334,0.097277778,0.054,0.050722222,0.037,0.0395,0.1855,0.043,0.029227778,0.064
0.02445833325,0.047,0.039375,0.032333333,0.074116667,0.07185,0.0825,0.035625,0.054666667,0.068483333,0.048166667,0.043833333,0.071533333,0.07633333325,0.04241304347826087,0.090666667,0.0499,0.041333333,0.035,0.037875,0.184375,0.042833333,0.030566667,0.0765
0.0244166665,0.043166667,0.03975,0.032666667,0.060333333,0.067,0.068,0.03425,0.051666667,0.064966667,0.045166667,0.041666667,0.062516667,0.0786666665,0.042492753623188405,0.0905,0.050933333,0.045833333,0.0335,0.036250000000000004,0.18325,0.042333333,0.030333333,0.057166667
0.02437499975,0.041,0.040125,0.031666667,0.057916667,0.06775,0.067166667,0.032875,0.053833333,0.064166667,0.048833333,0.045,0.069066667,0.08099999975,0.042572463768115944,0.0845,0.0516,0.034666667,0.029833333,0.034625,0.18212499999999998,0.049,0.03325,0.063666667
0.024333333,0.040388889,0.0405,0.034388889,0.052225,0.065595833,0.066944444,0.0315,0.049291667,0.061916667,0.048055556,0.046708333,0.07815,0.083333333,0.042652173913043476,0.074958333,0.049066667,0.040916667,0.031388889,0.033,0.181,0.049555556,0.03415,0.0385
0.025166667,0.040833333,0.051,0.035833333,0.0595,0.0765,0.123333333,0.033,0.0456,0.0625,0.062166667,0.0605,0.108666667,0.1,0.042731884057971015,0.0815,0.0525,0.041,0.033166667,0.031333333,0.1745,0.072166667,0.0345,0.046666667
0.025833333,0.042,0.047666667,0.038055556,0.062333333,0.076333333,0.0615,0.0316,0.0644,0.063833333,0.0445,0.062666667,0.071,0.0992,0.042811594202898554,0.089166667,0.053666667,0.037166667,0.032666667,0.026833333,0.186333333,0.047833333,0.0345,0.0515
0.026833333,0.041,0.046166667,0.039916667,0.063166667,0.0835,0.145666667,0.0362,0.049666667,0.065833333,0.0468,0.051166667,0.0745,0.0921,0.042891304347826086,0.087666667,0.0515,0.036,0.034,0.027166667,0.190666667,0.081833333,0.033666667,0.050833333
0.026833333,0.045333333,0.048,0.040777778,0.061166667,0.078166667,0.0595,0.0408,0.056333333,0.065666667,0.043,0.047166667,0.065833333,0.085,0.042971014492753624,0.090333333,0.054,0.038166667,0.033,0.030166667,0.189,0.071,0.0335,0.048166667
0.0274,0.047666667,0.049,0.041638889,0.0606,0.092,0.058833333,0.033,0.0598,0.0696,0.058,0.0528,0.0652,0.102,0.043050724637681156,0.0878,0.052833333,0.0428,0.030833333,0.03,0.1982,0.069333333,0.0324,0.052833333
0.0294,0.0465,0.050333333,0.042472222,0.064,0.0798,0.0675,0.0338,0.0568,0.067,0.056166667,0.0506,0.0866,0.0958,0.043130434782608695,0.0934,0.059833333,0.0468,0.032166667,0.0312,0.2028,0.064166667,0.0332,0.048
0.03,0.044833333,0.047833333,0.041472222,0.062402778,0.073038889,0.061833333,0.0306,0.059361111,0.063413889,0.046333333,0.044944444,0.083397222,0.0876,0.043210144927536234,0.102611111,0.058833333,0.047833333,0.030166667,0.034,0.2058,0.055666667,0.034583333,0.057666667
